Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
3.306667,28.33504,27.366441,225,225.066,0,1.056615,28.33504, 
3.308333,28.334512,27.366441,225,225.066,0,1.056615,28.334512, 
3.31,28.334406,27.366547,225,225.066,0,1.056615,28.334406, 
3.311667,28.334301,27.366547,225,225.066,0,1.056615,28.334301, 
3.313333,28.333984,27.366652,225,225.066,0,1.056615,28.333984, 
3.315,28.333561,27.366652,225,225.066,0,1.056615,28.333561, 
3.316667,28.33335,27.366652,225,225.066,0,1.056615,28.33335, 
3.318333,28.333033,27.366335,225,225.07,0,1.056615,28.333033, 
3.32,28.332821,27.36623,225,225.07,0,1.056615,28.332821, 
3.321667,28.332504,27.366335,225,225.07,0,1.056615,28.332504, 
3.323333,28.332187,27.366124,225,225.066,0,1.056615,28.332187, 
3.325,28.331765,27.36623,225,225.062,0,1.056615,28.331765, 
3.326667,28.331553,27.366441,225,225.066,0,1.056615,28.331553, 
3.328333,28.331236,27.366441,225,225.066,0,1.056615,28.331236, 
3.33,28.331131,27.366547,225,225.066,0,1.056615,28.331131, 
3.331667,28.330814,27.366335,225,225.066,0,1.056615,28.330814, 
3.333333,28.330497,27.366652,225,225.07,0,1.056615,28.330497, 
3.335,28.330285,27.366652,225,225.066,0,1.056615,28.330285, 
3.336667,28.33018,27.366441,225,225.066,0,1.056615,28.33018, 
3.338333,28.329652,27.366441,225,225.066,0,1.056615,28.329652, 
3.34,28.329335,27.36623,225,225.066,0,1.056615,28.329335, 
3.341667,28.329546,27.366124,225,225.066,0,1.056615,28.329546, 
3.343333,28.329123,27.366124,225,225.066,0,1.056615,28.329123, 
3.345,28.329123,27.365913,225,225.07,0,1.056615,28.329123, 
3.346667,28.328912,27.365596,225,225.07,0,1.056615,28.328912, 
3.348333,28.328701,27.365384,225,225.066,0,1.056615,28.328701, 
3.35,28.328701,27.364962,225,225.066,0,1.056615,28.328701, 
3.351667,28.328278,27.364962,225,225.062,0,1.056615,28.328278, 
3.353333,28.328278,27.364856,225,225.066,0,1.056615,28.328278, 
3.355,28.328172,27.36475,225,225.066,0,1.056615,28.328172, 
3.356667,28.327538,27.364645,225,225.066,0,1.056615,28.327538, 
3.358333,28.327327,27.364433,225,225.066,0,1.056615,28.327327, 
3.36,28.327327,27.364222,225,225.07,0,1.056615,28.327327, 
3.361667,28.327116,27.364011,225,225.07,0,1.056615,28.327116, 
3.363333,28.32701,27.364116,225,225.07,0,1.056615,28.32701, 
3.365,28.326693,27.363694,225,225.066,0,1.056615,28.326693, 
3.366667,28.326376,27.363588,225,225.066,0,1.056615,28.326376, 
3.368333,28.326165,27.363694,225,225.066,0,1.056615,28.326165, 
3.37,28.326165,27.363588,225,225.066,0,1.056615,28.326165, 
3.371667,28.326059,27.363905,225,225.066,0,1.056615,28.326059, 
3.373333,28.325953,27.363905,225,225.066,0,1.056615,28.325953, 
3.375,28.325953,27.364011,225,225.07,0,1.056615,28.325953, 
3.376667,28.325848,27.364011,225,225.07,0,1.056615,28.325848, 
3.378333,28.325214,27.364116,225,225.066,0,1.056615,28.325214, 
3.38,28.325108,27.364328,225,225.066,0,1.056615,28.325108, 
3.381667,28.32458,27.364222,225,225.066,0,1.056615,28.32458, 
3.383333,28.324051,27.364116,225,225.066,0,1.056615,28.324051, 
3.385,28.323629,27.364328,225,225.066,0,1.056615,28.323629, 
3.386667,28.323523,27.364328,225,225.066,0,1.056615,28.323523, 
3.388333,28.323312,27.364539,225,225.066,0,1.056615,28.323312, 
3.39,28.323206,27.364645,225,225.07,0,1.056615,28.323206, 
3.391667,28.322572,27.364539,225,225.066,0,1.056615,28.322572, 
3.393333,28.322467,27.364433,225,225.066,0,1.056615,28.322467, 
3.395,28.322255,27.364433,225,225.066,0,1.056615,28.322255, 
3.396667,28.322044,27.364222,225,225.066,0,1.056615,28.322044, 
3.398333,28.321833,27.364011,225,225.07,0,1.056615,28.321833, 
3.4,28.321621,27.364222,225,225.066,0,1.056615,28.321621, 
3.401667,28.321093,27.364222,225,225.066,0,1.056615,28.321093, 
3.403333,28.32067,27.364222,225,225.07,0,1.056615,28.32067, 
3.405,28.320459,27.364328,225,225.066,0,1.056615,28.320459, 
3.406667,28.320353,27.364328,225,225.062,0,1.056615,28.320353, 
3.408333,28.320036,27.364433,225,225.066,0,1.056615,28.320036, 
3.41,28.320036,27.364222,225,225.066,0,1.056615,28.320036, 
3.411667,28.320036,27.364328,225,225.07,0,1.056615,28.320036, 
3.413333,28.320036,27.364116,225,225.066,0,1.056615,28.320036, 
3.415,28.319931,27.363905,225,225.07,0,1.056615,28.319931, 
3.416667,28.319825,27.3638,225,225.07,0,1.056615,28.319825, 
3.418333,28.319719,27.363905,225,225.07,0,1.056615,28.319719, 
3.42,28.319719,27.363905,225,225.066,0,1.056615,28.319719, 
3.421667,28.319825,27.364116,225,225.07,0,1.056615,28.319825, 
3.423333,28.319614,27.363905,225,225.066,0,1.056615,28.319614, 
3.425,28.319508,27.364222,225,225.066,0,1.056615,28.319508, 
3.426667,28.319297,27.364116,225,225.07,0,1.056615,28.319297, 
3.428333,28.319297,27.364116,225,225.066,0,1.056615,28.319297, 
3.43,28.319085,27.364011,225,225.066,0,1.056615,28.319085, 
3.431667,28.31898,27.364222,225,225.066,0,1.056615,28.31898, 
3.433333,28.318768,27.364222,225,225.066,0,1.056615,28.318768, 
3.435,28.318557,27.364011,225,225.066,0,1.056615,28.318557, 
3.436667,28.318346,27.3638,225,225.066,0,1.056615,28.318346, 
3.438333,28.31824,27.363905,225,225.066,0,1.056615,28.31824, 
3.44,28.318134,27.363905,225,225.066,0,1.056615,28.318134, 
3.441667,28.318029,27.363694,225,225.066,0,1.056615,28.318029, 
3.443333,28.318134,27.363588,225,225.07,0,1.056615,28.318134, 
3.445,28.318134,27.363588,225,225.07,0,1.056615,28.318134, 
3.446667,28.318029,27.363588,225,225.07,0,1.056615,28.318029, 
3.448333,28.318029,27.363694,225,225.07,0,1.056615,28.318029, 
3.45,28.318134,27.363377,225,225.07,0,1.056615,28.318134, 
3.451667,28.318134,27.363483,225,225.07,0,1.056615,28.318134, 
3.453333,28.317923,27.363588,225,225.066,0,1.056615,28.317923, 
3.455,28.318134,27.363588,225,225.066,0,1.056615,28.318134, 
3.456667,28.317712,27.363588,225,225.066,0,1.056615,28.317712, 
3.458333,28.317712,27.363588,225,225.066,0,1.056615,28.317712, 
3.46,28.317395,27.364011,225,225.066,0,1.056615,28.317395, 
3.461667,28.317289,27.364011,225,225.066,0,1.056615,28.317289, 
3.463333,28.316972,27.364011,225,225.066,0,1.056615,28.316972, 
3.465,28.316761,27.3638,225,225.066,0,1.056615,28.316761, 
3.466667,28.316549,27.3638,225,225.066,0,1.056615,28.316549, 
3.468333,28.316338,27.3638,225,225.066,0,1.056615,28.316338, 
3.47,28.316233,27.363271,225,225.066,0,1.056615,28.316233, 
3.471667,28.316127,27.36306,225,225.066,0,1.056615,28.316127, 
3.473333,28.31581,27.362954,225,225.066,0,1.056615,28.31581, 
3.475,28.315493,27.362954,225,225.062,0,1.056615,28.315493, 
3.476667,28.315176,27.362743,225,225.066,0,1.056615,28.315176, 
3.478333,28.315282,27.362743,225,225.066,0,1.056615,28.315282, 
3.48,28.314965,27.362849,225,225.066,0,1.056615,28.314965, 
3.481667,28.314648,27.362743,225,225.066,0,1.056615,28.314648, 
3.483333,28.314331,27.362743,225,225.066,0,1.056615,28.314331, 
3.485,28.314014,27.362954,225,225.07,0,1.056615,28.314014, 
3.486667,28.313802,27.362743,225,225.07,0,1.056615,28.313802, 
3.488333,28.313485,27.362637,225,225.07,0,1.056615,28.313485, 
3.49,28.313274,27.362215,225,225.066,0,1.056615,28.313274, 
3.491667,28.312957,27.362215,225,225.07,0,1.056615,28.312957, 
3.493333,28.312851,27.361898,225,225.066,0,1.056615,28.312851, 
3.495,28.31264,27.361898,225,225.066,0,1.056615,28.31264, 
3.496667,28.312112,27.361581,225,225.062,0,1.056615,28.312112, 
3.498333,28.311795,27.361581,225,225.066,0,1.056615,28.311795, 
3.5,28.311583,27.361686,225,225.066,0,1.056615,28.311583, 
3.501667,28.311266,27.361581,225,225.07,0,1.056615,28.311266, 
3.503333,28.311055,27.362003,225,225.07,0,1.056615,28.311055, 
3.505,28.311266,27.362215,225,225.066,0,1.056615,28.311266, 
3.506667,28.311161,27.362215,225,225.062,0,1.056615,28.311161, 
3.508333,28.310949,27.362215,225,225.062,0,1.056615,28.310949, 
3.51,28.310949,27.362109,225,225.066,0,1.056615,28.310949, 
3.511667,28.310527,27.361792,225,225.066,0,1.056615,28.310527, 
3.513333,28.310315,27.361686,225,225.07,0,1.056615,28.310315, 
3.515,28.31021,27.361686,225,225.066,0,1.056615,28.31021, 
3.516667,28.310104,27.361475,225,225.066,0,1.056615,28.310104, 
3.518333,28.309998,27.361158,225,225.062,0,1.056615,28.309998, 
3.52,28.309998,27.361158,225,225.066,0,1.056615,28.309998, 
3.521667,28.309998,27.361264,225,225.066,0,1.056615,28.309998, 
3.523333,28.310104,27.361052,225,225.07,0,1.056615,28.310104, 
3.525,28.310104,27.361158,225,225.066,0,1.056615,28.310104, 
3.526667,28.309787,27.361158,225,225.066,0,1.056615,28.309787, 
3.528333,28.309576,27.361264,225,225.066,0,1.056615,28.309576, 
3.53,28.309259,27.361264,225,225.07,0,1.056615,28.309259, 
3.531667,28.308731,27.360841,225,225.07,0,1.056615,28.308731, 
3.533333,28.308625,27.360947,225,225.07,0,1.056615,28.308625, 
3.535,28.308202,27.360947,225,225.07,0,1.056615,28.308202, 
3.536667,28.308308,27.361052,225,225.07,0,1.056615,28.308308, 
3.538333,28.308202,27.361052,225,225.066,0,1.056615,28.308202, 
3.54,28.307885,27.360841,225,225.066,0,1.056615,28.307885, 
3.541667,28.307568,27.360735,225,225.066,0,1.056615,28.307568, 
3.543333,28.307463,27.36063,225,225.07,0,1.056615,28.307463, 
3.545,28.307674,27.36063,225,225.066,0,1.056615,28.307674, 
3.546667,28.307568,27.360841,225,225.07,0,1.056615,28.307568, 
3.548333,28.307568,27.360947,225,225.066,0,1.056615,28.307568, 
3.55,28.307674,27.36063,225,225.066,0,1.056615,28.307674, 
3.551667,28.307463,27.360735,225,225.07,0,1.056615,28.307463, 
3.553333,28.307251,27.36063,225,225.066,0,1.056615,28.307251, 
3.555,28.307357,27.36063,225,225.07,0,1.056615,28.307357, 
3.556667,28.307357,27.36063,225,225.066,0,1.056615,28.307357, 
3.558333,28.307568,27.360841,225,225.066,0,1.056615,28.307568, 
3.56,28.307568,27.360947,225,225.066,0,1.056615,28.307568, 
3.561667,28.307463,27.361158,225,225.066,0,1.056615,28.307463, 
3.563333,28.307568,27.360947,225,225.066,0,1.056615,28.307568, 
3.565,28.30778,27.360841,225,225.066,0,1.056615,28.30778, 
3.566667,28.307357,27.360735,225,225.066,0,1.056615,28.307357, 
3.568333,28.307674,27.36063,225,225.066,0,1.056615,28.307674, 
3.57,28.30778,27.360841,225,225.07,0,1.056615,28.30778, 
3.571667,28.307463,27.36063,225,225.066,0,1.056615,28.307463, 
3.573333,28.307463,27.360735,225,225.066,0,1.056615,28.307463, 
3.575,28.307357,27.360735,225,225.066,0,1.056615,28.307357, 
3.576667,28.306934,27.360947,225,225.07,0,1.056615,28.306934, 
3.578333,28.30704,27.361264,225,225.07,0,1.056615,28.30704, 
3.58,28.307251,27.361264,225,225.066,0,1.056615,28.307251, 
3.581667,28.307146,27.361475,225,225.066,0,1.056615,28.307146, 
3.583333,28.307251,27.361686,225,225.066,0,1.056615,28.307251, 
3.585,28.307357,27.361792,225,225.066,0,1.056615,28.307357, 
3.586667,28.307251,27.361792,225,225.066,0,1.056615,28.307251, 
3.588333,28.30704,27.362109,225,225.07,0,1.056615,28.30704, 
3.59,28.306829,27.362003,225,225.07,0,1.056615,28.306829, 
3.591667,28.306829,27.36232,225,225.07,0,1.056615,28.306829, 
3.593333,28.306934,27.362637,225,225.07,0,1.056615,28.306934, 
3.595,28.306723,27.36306,225,225.07,0,1.056615,28.306723, 
3.596667,28.306723,27.363271,225,225.07,0,1.056615,28.306723, 
3.598333,28.306406,27.36306,225,225.07,0,1.056615,28.306406, 
3.6,28.305983,27.36306,225,225.07,0,1.056615,28.305983, 
3.601667,28.306089,27.362849,225,225.07,0,1.056615,28.306089, 
3.603333,28.305983,27.362743,225,225.066,0,1.056615,28.305983, 
3.605,28.305772,27.362954,225,225.066,0,1.056615,28.305772, 
3.606667,28.305666,27.362849,225,225.07,0,1.056615,28.305666, 
3.608333,28.305772,27.362954,225,225.07,0,1.056615,28.305772, 
3.61,28.305455,27.362954,225,225.07,0,1.056615,28.305455, 
3.611667,28.305244,27.362954,225,225.066,0,1.056615,28.305244, 
3.613333,28.304927,27.362743,225,225.066,0,1.056615,28.304927, 
3.615,28.304398,27.362637,225,225.075,0,1.056615,28.304398, 
3.616667,28.304398,27.362426,225,225.07,0,1.056615,28.304398, 
3.618333,28.304398,27.36232,225,225.07,0,1.056615,28.304398, 
3.62,28.304293,27.362215,225,225.075,0,1.056615,28.304293, 
3.621667,28.304081,27.361898,225,225.07,0,1.056615,28.304081, 
3.623333,28.304293,27.361686,225,225.07,0,1.056615,28.304293, 
3.625,28.304398,27.361792,225,225.07,0,1.056615,28.304398, 
3.626667,28.304398,27.362003,225,225.07,0,1.056615,28.304398, 
3.628333,28.304398,27.362003,225,225.066,0,1.056615,28.304398, 
3.63,28.304187,27.362109,225,225.066,0,1.056615,28.304187, 
3.631667,28.30387,27.362003,225,225.07,0,1.056615,28.30387, 
3.633333,28.303659,27.361898,225,225.066,0,1.056615,28.303659, 
3.635,28.303342,27.361686,225,225.07,0,1.056615,28.303342, 
3.636667,28.303236,27.361369,225,225.07,0,1.056615,28.303236, 
3.638333,28.303553,27.361158,225,225.07,0,1.056615,28.303553, 
3.64,28.303553,27.361052,225,225.066,0,1.056615,28.303553, 
3.641667,28.303553,27.360947,225,225.066,0,1.056615,28.303553, 
3.643333,28.303659,27.360841,225,225.07,0,1.056615,28.303659, 
3.645,28.303764,27.36063,225,225.07,0,1.056615,28.303764, 
3.646667,28.303764,27.360418,225,225.07,0,1.056615,28.303764, 
3.648333,28.303764,27.360313,225,225.07,0,1.056615,28.303764, 
3.65,28.30387,27.360418,225,225.066,0,1.056615,28.30387, 
3.651667,28.303764,27.360313,225,225.066,0,1.056615,28.303764, 
3.653333,28.303447,27.360207,225,225.066,0,1.056615,28.303447, 
3.655,28.303659,27.359996,225,225.066,0,1.056615,28.303659, 
3.656667,28.303553,27.360101,225,225.066,0,1.056615,28.303553, 
3.658333,28.303342,27.360101,225,225.066,0,1.056615,28.303342, 
3.66,28.30313,27.360418,225,225.066,0,1.056615,28.30313, 
3.661667,28.302708,27.360207,225,225.066,0,1.056615,28.302708, 
3.663333,28.302813,27.359784,225,225.062,0,1.056615,28.302813, 
3.665,28.302391,27.35989,225,225.066,0,1.056615,28.302391, 
3.666667,28.301968,27.35989,225,225.066,0,1.056615,28.301968, 
3.668333,28.301651,27.359573,225,225.066,0,1.056615,28.301651, 
3.67,28.301123,27.359467,225,225.07,0,1.056615,28.301123, 
3.671667,28.301123,27.359362,225,225.07,0,1.056615,28.301123, 
3.673333,28.3007,27.359467,225,225.066,0,1.056615,28.3007, 
3.675,28.300595,27.359679,225,225.07,0,1.056615,28.300595, 
3.676667,28.300383,27.359784,225,225.07,0,1.056615,28.300383, 
3.678333,28.300383,27.359573,225,225.07,0,1.056615,28.300383, 
3.68,28.300172,27.359679,225,225.07,0,1.056615,28.300172, 
3.681667,28.299961,27.35989,225,225.07,0,1.056615,28.299961, 
3.683333,28.299538,27.35989,225,225.07,0,1.056615,28.299538, 
3.685,28.299432,27.35989,225,225.07,0,1.056615,28.299432, 
3.686667,28.299644,27.35989,225,225.07,0,1.056615,28.299644, 
3.688333,28.299644,27.359996,225,225.07,0,1.056615,28.299644, 
3.69,28.299855,27.359996,225,225.07,0,1.056615,28.299855, 
3.691667,28.300066,27.35989,225,225.07,0,1.056615,28.300066, 
3.693333,28.300278,27.359996,225,225.07,0,1.056615,28.300278, 
3.695,28.300066,27.359784,225,225.066,0,1.056615,28.300066, 
3.696667,28.299961,27.35989,225,225.066,0,1.056615,28.299961, 
3.698333,28.299961,27.359784,225,225.07,0,1.056615,28.299961, 
3.7,28.299961,27.359784,225,225.066,0,1.056615,28.299961, 
3.701667,28.299644,27.359679,225,225.07,0,1.056615,28.299644, 
3.703333,28.299644,27.359362,225,225.066,0,1.056615,28.299644, 
3.705,28.299644,27.359467,225,225.07,0,1.056615,28.299644, 
3.706667,28.299327,27.359573,225,225.066,0,1.056615,28.299327, 
3.708333,28.299327,27.359784,225,225.066,0,1.056615,28.299327, 
3.71,28.299221,27.359996,225,225.07,0,1.056615,28.299221, 
3.711667,28.298798,27.360207,225,225.07,0,1.056615,28.298798, 
3.713333,28.298481,27.360101,225,225.066,0,1.056615,28.298481, 
3.715,28.298376,27.359679,225,225.066,0,1.056615,28.298376, 
3.716667,28.29827,27.35989,225,225.066,0,1.056615,28.29827, 
3.718333,28.297847,27.359679,225,225.07,0,1.056615,28.297847, 
3.72,28.297636,27.35989,225,225.066,0,1.056615,28.297636, 
3.721667,28.297319,27.359467,225,225.066,0,1.056615,28.297319, 
3.723333,28.297213,27.359679,225,225.066,0,1.056615,28.297213, 
3.725,28.297213,27.359784,225,225.07,0,1.056615,28.297213, 
3.726667,28.297213,27.359573,225,225.066,0,1.056615,28.297213, 
3.728333,28.296896,27.359467,225,225.07,0,1.056615,28.296896, 
3.73,28.296791,27.359256,225,225.07,0,1.056615,28.296791, 
3.731667,28.296685,27.359045,225,225.07,0,1.056615,28.296685, 
3.733333,28.296474,27.358833,225,225.07,0,1.056615,28.296474, 
3.735,28.296157,27.358939,225,225.07,0,1.056615,28.296157, 
3.736667,28.295945,27.358411,225,225.066,0,1.056615,28.295945, 
3.738333,28.295523,27.358199,225,225.066,0,1.056615,28.295523, 
3.74,28.295312,27.358199,225,225.07,0,1.056615,28.295312, 
3.741667,28.294995,27.357988,225,225.07,0,1.056615,28.294995, 
3.743333,28.2951,27.357988,225,225.07,0,1.056615,28.2951, 
3.745,28.294466,27.357882,225,225.07,0,1.056615,28.294466, 
3.746667,28.294149,27.357988,225,225.07,0,1.056615,28.294149, 
3.748333,28.293832,27.357882,225,225.07,0,1.056615,28.293832, 
3.75,28.293727,27.357988,225,225.066,0,1.056615,28.293727, 
3.751667,28.29341,27.357777,225,225.066,0,1.056615,28.29341, 
3.753333,28.292987,27.357777,225,225.07,0,1.056615,28.292987, 
3.755,28.292776,27.357671,225,225.066,0,1.056615,28.292776, 
3.756667,28.292776,27.357671,225,225.07,0,1.056615,28.292776, 
3.758333,28.29267,27.357777,225,225.07,0,1.056615,28.29267, 
3.76,28.292987,27.357988,225,225.066,0,1.056615,28.292987, 
3.761667,28.292881,27.357777,225,225.07,0,1.056615,28.292881, 
3.763333,28.292881,27.35746,225,225.07,0,1.056615,28.292881, 
3.765,28.292987,27.357565,225,225.07,0,1.056615,28.292987, 
3.766667,28.293093,27.357671,225,225.07,0,1.056615,28.293093, 
3.768333,28.293093,27.357354,225,225.07,0,1.056615,28.293093, 
3.77,28.292987,27.357354,225,225.066,0,1.056615,28.292987, 
3.771667,28.292564,27.357354,225,225.066,0,1.056615,28.292564, 
3.773333,28.292776,27.357248,225,225.07,0,1.056615,28.292776, 
3.775,28.292881,27.357354,225,225.07,0,1.056615,28.292881, 
3.776667,28.293093,27.357565,225,225.066,0,1.056615,28.293093, 
3.778333,28.293515,27.35746,225,225.066,0,1.056615,28.293515, 
3.78,28.293621,27.357671,225,225.066,0,1.056615,28.293621, 
3.781667,28.293304,27.357988,225,225.066,0,1.056615,28.293304, 
3.783333,28.293198,27.358305,225,225.07,0,1.056615,28.293198, 
3.785,28.293198,27.358516,225,225.07,0,1.056615,28.293198, 
3.786667,28.293304,27.358516,225,225.07,0,1.056615,28.293304, 
3.788333,28.293304,27.358728,225,225.066,0,1.056615,28.293304, 
3.79,28.293304,27.358622,225,225.07,0,1.056615,28.293304, 
3.791667,28.29341,27.358622,225,225.07,0,1.056615,28.29341, 
3.793333,28.293515,27.358622,225,225.07,0,1.056615,28.293515, 
3.795,28.293727,27.358833,225,225.07,0,1.056615,28.293727, 
3.796667,28.293621,27.358939,225,225.07,0,1.056615,28.293621, 
3.798333,28.293515,27.358833,225,225.066,0,1.056615,28.293515, 
3.8,28.293198,27.358833,225,225.07,0,1.056615,28.293198, 
3.801667,28.293304,27.358728,225,225.066,0,1.056615,28.293304, 
3.803333,28.293198,27.358728,225,225.07,0,1.056615,28.293198, 
3.805,28.292987,27.358516,225,225.07,0,1.056615,28.292987, 
3.806667,28.292881,27.358411,225,225.066,0,1.056615,28.292881, 
3.808333,28.293093,27.358305,225,225.066,0,1.056615,28.293093, 
3.81,28.292564,27.357988,225,225.07,0,1.056615,28.292564, 
3.811667,28.292353,27.358094,225,225.066,0,1.056615,28.292353, 
3.813333,28.292142,27.357777,225,225.066,0,1.056615,28.292142, 
3.815,28.29193,27.357671,225,225.07,0,1.056615,28.29193, 
3.816667,28.29193,27.35746,225,225.066,0,1.056615,28.29193, 
3.818333,28.292036,27.35746,225,225.07,0,1.056615,28.292036, 
3.82,28.292036,27.357354,225,225.07,0,1.056615,28.292036, 
3.821667,28.292142,27.357037,225,225.07,0,1.056615,28.292142, 
3.823333,28.292142,27.356932,225,225.07,0,1.056615,28.292142, 
3.825,28.292564,27.356932,225,225.07,0,1.056615,28.292564, 
3.826667,28.29267,27.35672,225,225.07,0,1.056615,28.29267, 
3.828333,28.29267,27.356403,225,225.066,0,1.056615,28.29267, 
3.83,28.292776,27.356192,225,225.066,0,1.056615,28.292776, 
3.831667,28.29267,27.356298,225,225.066,0,1.056615,28.29267, 
3.833333,28.292776,27.356192,225,225.07,0,1.056615,28.292776, 
3.835,28.292459,27.356403,225,225.07,0,1.056615,28.292459, 
3.836667,28.292353,27.356192,225,225.07,0,1.056615,28.292353, 
3.838333,28.292353,27.356192,225,225.07,0,1.056615,28.292353, 
3.84,28.292247,27.356509,225,225.066,0,1.056615,28.292247, 
3.841667,28.292142,27.35672,225,225.07,0,1.056615,28.292142, 
3.843333,28.291719,27.356932,225,225.07,0,1.056615,28.291719, 
3.845,28.291613,27.35672,225,225.07,0,1.056615,28.291613, 
3.846667,28.291085,27.357037,225,225.07,0,1.056615,28.291085, 
3.848333,28.290874,27.357143,225,225.07,0,1.056615,28.290874, 
3.85,28.290768,27.357248,225,225.07,0,1.056615,28.290768, 
3.851667,28.290451,27.357248,225,225.07,0,1.056615,28.290451, 
3.853333,28.290134,27.357248,225,225.066,0,1.056615,28.290134, 
3.855,28.289923,27.357248,225,225.062,0,1.056615,28.289923, 
3.856667,28.289923,27.357354,225,225.066,0,1.056615,28.289923, 
3.858333,28.289923,27.357671,225,225.066,0,1.056615,28.289923, 
3.86,28.289923,27.357988,225,225.066,0,1.056615,28.289923, 
3.861667,28.289711,27.357988,225,225.07,0,1.056615,28.289711, 
3.863333,28.2895,27.357988,225,225.07,0,1.056615,28.2895, 
3.865,28.289289,27.358094,225,225.07,0,1.056615,28.289289, 
3.866667,28.289394,27.357988,225,225.066,0,1.056615,28.289394, 
3.868333,28.289289,27.358199,225,225.066,0,1.056615,28.289289, 
3.87,28.288972,27.358305,225,225.066,0,1.056615,28.288972, 
3.871667,28.289077,27.358516,225,225.07,0,1.056615,28.289077, 
3.873333,28.288972,27.358516,225,225.07,0,1.056615,28.288972, 
3.875,28.289183,27.358411,225,225.07,0,1.056615,28.289183, 
3.876667,28.289183,27.358411,225,225.07,0,1.056615,28.289183, 
3.878333,28.289077,27.358411,225,225.07,0,1.056615,28.289077, 
3.88,28.288549,27.358094,225,225.07,0,1.056615,28.288549, 
3.881667,28.288866,27.357777,225,225.07,0,1.056615,28.288866, 
3.883333,28.288866,27.357777,225,225.07,0,1.056615,28.288866, 
3.885,28.288866,27.357671,225,225.07,0,1.056615,28.288866, 
3.886667,28.288761,27.357565,225,225.07,0,1.056615,28.288761, 
3.888333,28.288444,27.35746,225,225.07,0,1.056615,28.288444, 
3.89,28.288232,27.357143,225,225.066,0,1.056615,28.288232, 
3.891667,28.288444,27.357037,225,225.07,0,1.056615,28.288444, 
3.893333,28.288444,27.357037,225,225.066,0,1.056615,28.288444, 
3.895,28.288444,27.356826,225,225.07,0,1.056615,28.288444, 
3.896667,28.288549,27.356826,225,225.07,0,1.056615,28.288549, 
3.898333,28.288021,27.35672,225,225.07,0,1.056615,28.288021, 
3.9,28.287915,27.35672,225,225.066,0,1.056615,28.287915, 
3.901667,28.287915,27.356826,225,225.066,0,1.056615,28.287915, 
3.903333,28.28781,27.356932,225,225.07,0,1.056615,28.28781, 
3.905,28.287493,27.35672,225,225.07,0,1.056615,28.287493, 
3.906667,28.287387,27.356615,225,225.07,0,1.056615,28.287387, 
3.908333,28.287281,27.356403,225,225.07,0,1.056615,28.287281, 
3.91,28.287598,27.356509,225,225.07,0,1.056615,28.287598, 
3.911667,28.287281,27.35672,225,225.075,0,1.056615,28.287281, 
3.913333,28.287281,27.35672,225,225.07,0,1.056615,28.287281, 
3.915,28.28707,27.356509,225,225.075,0,1.056615,28.28707, 
3.916667,28.286964,27.356615,225,225.07,0,1.056615,28.286964, 
3.918333,28.286964,27.35672,225,225.07,0,1.056615,28.286964, 
3.92,28.286859,27.356826,225,225.07,0,1.056615,28.286859, 
3.921667,28.286859,27.35672,225,225.07,0,1.056615,28.286859, 
3.923333,28.286964,27.357143,225,225.07,0,1.056615,28.286964, 
3.925,28.286859,27.357248,225,225.07,0,1.056615,28.286859, 
3.926667,28.286436,27.357248,225,225.07,0,1.056615,28.286436, 
3.928333,28.286225,27.357354,225,225.07,0,1.056615,28.286225, 
3.93,28.286225,27.356932,225,225.07,0,1.056615,28.286225, 
3.931667,28.286013,27.357037,225,225.066,0,1.056615,28.286013, 
3.933333,28.286013,27.357037,225,225.07,0,1.056615,28.286013, 
3.935,28.285591,27.357143,225,225.066,0,1.056615,28.285591, 
3.936667,28.285485,27.357143,225,225.07,0,1.056615,28.285485, 
3.938333,28.285274,27.356932,225,225.066,0,1.056615,28.285274, 
3.94,28.285168,27.357143,225,225.066,0,1.056615,28.285168, 
3.941667,28.285274,27.357143,225,225.066,0,1.056615,28.285274, 
3.943333,28.285062,27.357354,225,225.066,0,1.056615,28.285062, 
3.945,28.284957,27.357143,225,225.066,0,1.056615,28.284957, 
3.946667,28.284957,27.357143,225,225.07,0,1.056615,28.284957, 
3.948333,28.28464,27.356932,225,225.07,0,1.056615,28.28464, 
3.95,28.284851,27.356826,225,225.07,0,1.056615,28.284851, 
3.951667,28.284851,27.356826,225,225.07,0,1.056615,28.284851, 
3.953333,28.284851,27.35672,225,225.07,0,1.056615,28.284851, 
3.955,28.284851,27.356932,225,225.07,0,1.056615,28.284851, 
3.956667,28.285168,27.356932,225,225.066,0,1.056615,28.285168, 
3.958333,28.285062,27.356932,225,225.07,0,1.056615,28.285062, 
3.96,28.28464,27.356826,225,225.07,0,1.056615,28.28464, 
3.961667,28.284745,27.356932,225,225.07,0,1.056615,28.284745, 
3.963333,28.28464,27.35672,225,225.07,0,1.056615,28.28464, 
3.965,28.284534,27.357037,225,225.066,0,1.056615,28.284534, 
3.966667,28.28464,27.357037,225,225.066,0,1.056615,28.28464, 
3.968333,28.284534,27.357037,225,225.07,0,1.056615,28.284534, 
3.97,28.284428,27.35672,225,225.066,0,1.056615,28.284428, 
3.971667,28.284534,27.357037,225,225.066,0,1.056615,28.284534, 
3.973333,28.284428,27.356932,225,225.07,0,1.056615,28.284428, 
