Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
7.240000,3.028999,17.903183,190.525000,194.091000,0.000000,1.056615,3.028999, 
7.240417,2.924288,17.885749,190.450000,194.020000,0.000000,1.056615,2.924288, 
7.240833,2.820000,17.868315,190.379000,193.950000,0.000000,1.056615,2.820000, 
7.241250,2.716135,17.851938,190.308000,193.879000,0.000000,1.056615,2.716135, 
7.241667,2.612693,17.834609,190.233000,193.804000,0.000000,1.056615,2.612693, 
7.242083,2.509673,17.817386,190.162000,193.733000,0.000000,1.056615,2.509673, 
7.242500,2.407075,17.801220,190.091000,193.658000,0.000000,1.056615,2.407075, 
7.242917,2.304901,17.784526,190.016000,193.587000,0.000000,1.056615,2.304901, 
7.243333,2.202937,17.768254,189.945000,193.516000,0.000000,1.056615,2.202937, 
7.243750,2.101502,17.751136,189.875000,193.441000,0.000000,1.056615,2.101502, 
7.244167,2.000384,17.734548,189.800000,193.370000,0.000000,1.056615,2.000384, 
7.244583,1.900006,17.717853,189.729000,193.300000,0.000000,1.056615,1.900006, 
7.245000,1.799627,17.702004,189.654000,193.229000,0.000000,1.056615,1.799627, 
7.245417,1.699777,17.685732,189.583000,193.154000,0.000000,1.056615,1.699777, 
7.245833,1.600244,17.669671,189.512000,193.083000,0.000000,1.056615,1.600244, 
7.246250,1.501028,17.653400,189.437000,193.008000,0.000000,1.056615,1.501028, 
7.246667,1.402445,17.636599,189.366000,192.937000,0.000000,1.056615,1.402445, 
7.247083,1.304180,17.620750,189.295000,192.866000,0.000000,1.056615,1.304180, 
7.247500,1.206021,17.604267,189.220000,192.800000,0.000000,1.056615,1.206021, 
7.247917,1.108601,17.589263,189.150000,192.725000,0.000000,1.056615,1.108601, 
7.248333,1.011392,17.572885,189.079000,192.654000,0.000000,1.056615,1.011392, 
7.248750,0.914606,17.557459,189.004000,192.583000,0.000000,1.056615,0.914606, 
7.249167,0.818349,17.542666,188.933000,192.512000,0.000000,1.056615,0.818349, 
7.249583,0.722408,17.526077,188.858000,192.437000,0.000000,1.056615,0.722408, 
7.250000,0.626679,17.509911,188.787000,192.366000,0.000000,1.056615,0.626679, 
7.250417,0.531372,17.495119,188.716000,192.295000,0.000000,1.056615,0.531372, 
7.250833,0.436488,17.479481,188.641000,192.225000,0.000000,1.056615,0.436488, 
7.251250,0.341921,17.463526,188.570000,192.154000,0.000000,1.056615,0.341921, 
7.251667,0.247882,17.448839,188.500000,192.083000,0.000000,1.056615,0.247882, 
7.252083,0.154266,17.432990,188.425000,192.012000,0.000000,1.056615,0.154266, 
7.252500,0.060967,17.417457,188.354000,191.941000,0.000000,1.056615,0.060967, 
7.252917,-0.032015,17.402982,188.283000,191.866000,0.000000,1.056615,-0.032015, 
7.253333,-0.124681,17.388189,188.208000,191.791000,0.000000,1.056615,-0.124681, 
7.253750,-0.216817,17.373502,188.137000,191.720000,0.000000,1.056615,-0.216817, 
7.254167,-0.309060,17.357547,188.062000,191.650000,0.000000,1.056615,-0.309060, 
7.254583,-0.400563,17.341909,187.991000,191.579000,0.000000,1.056615,-0.400563, 
7.255000,-0.491537,17.327751,187.920000,191.508000,0.000000,1.056615,-0.491537, 
7.255417,-0.582512,17.312747,187.845000,191.437000,0.000000,1.056615,-0.582512, 
7.255833,-0.673064,17.298060,187.775000,191.366000,0.000000,1.056615,-0.673064, 
7.256250,-0.762982,17.282528,187.704000,191.295000,0.000000,1.056615,-0.762982, 
7.256667,-0.852794,17.267841,187.629000,191.220000,0.000000,1.056615,-0.852794, 
7.257083,-0.942289,17.253471,187.558000,191.150000,0.000000,1.056615,-0.942289, 
7.257500,-1.031256,17.238572,187.487000,191.079000,0.000000,1.056615,-1.031256, 
7.257917,-1.119907,17.224202,187.412000,191.004000,0.000000,1.056615,-1.119907, 
7.258333,-1.208134,17.209410,187.341000,190.933000,0.000000,1.056615,-1.208134, 
7.258750,-1.296361,17.195146,187.266000,190.858000,0.000000,1.056615,-1.296361, 
7.259167,-1.384060,17.179719,187.195000,190.787000,0.000000,1.056615,-1.384060, 
7.259583,-1.471442,17.165983,187.125000,190.716000,0.000000,1.056615,-1.471442, 
7.260000,-1.558402,17.150451,187.050000,190.650000,0.000000,1.056615,-1.558402, 
7.260417,-1.644939,17.135764,186.979000,190.579000,0.000000,1.056615,-1.644939, 
7.260833,-1.731158,17.121499,186.908000,190.508000,0.000000,1.056615,-1.731158, 
7.261250,-1.817273,17.107658,186.833000,190.433000,0.000000,1.056615,-1.817273, 
7.261667,-1.902964,17.093605,186.762000,190.362000,0.000000,1.056615,-1.902964, 
7.262083,-1.988022,17.078707,186.691000,190.291000,0.000000,1.056615,-1.988022, 
7.262500,-2.073079,17.064654,186.616000,190.216000,0.000000,1.056615,-2.073079, 
7.262917,-2.157820,17.050601,186.545000,190.145000,0.000000,1.056615,-2.157820, 
7.263333,-2.242032,17.036125,186.470000,190.070000,0.000000,1.056615,-2.242032, 
7.263750,-2.326033,17.022283,186.400000,190.000000,0.000000,1.056615,-2.326033, 
7.264167,-2.409505,17.007913,186.329000,189.929000,0.000000,1.056615,-2.409505, 
7.264583,-2.492767,16.993860,186.254000,189.858000,0.000000,1.056615,-2.492767, 
7.265000,-2.575605,16.979173,186.183000,189.783000,0.000000,1.056615,-2.575605, 
7.265417,-2.658338,16.965226,186.112000,189.712000,0.000000,1.056615,-2.658338, 
7.265833,-2.740543,16.951701,186.037000,189.645000,0.000000,1.056615,-2.740543, 
7.266250,-2.822642,16.937120,185.966000,189.575000,0.000000,1.056615,-2.822642, 
7.266667,-2.903896,16.923384,185.895000,189.500000,0.000000,1.056615,-2.903896, 
7.267083,-2.985255,16.909437,185.820000,189.429000,0.000000,1.056615,-2.985255, 
7.267500,-3.066298,16.895489,185.750000,189.358000,0.000000,1.056615,-3.066298, 
7.267917,-3.147023,16.881331,185.675000,189.291000,0.000000,1.056615,-3.147023, 
7.268333,-3.227431,16.868229,185.604000,189.216000,0.000000,1.056615,-3.227431, 
7.268750,-3.307417,16.854493,185.533000,189.145000,0.000000,1.056615,-3.307417, 
7.269167,-3.386980,16.840862,185.458000,189.070000,0.000000,1.056615,-3.386980, 
7.269583,-3.466543,16.826809,185.387000,189.000000,0.000000,1.056615,-3.466543, 
7.270000,-3.545473,16.813073,185.316000,188.925000,0.000000,1.056615,-3.545473, 
7.270417,-3.624402,16.798703,185.241000,188.854000,0.000000,1.056615,-3.624402, 
7.270833,-3.702697,16.785390,185.170000,188.783000,0.000000,1.056615,-3.702697, 
7.271250,-3.780781,16.771548,185.100000,188.712000,0.000000,1.056615,-3.780781, 
7.271667,-3.858442,16.758658,185.025000,188.641000,0.000000,1.056615,-3.858442, 
7.272083,-3.936103,16.743971,184.954000,188.566000,0.000000,1.056615,-3.936103, 
7.272500,-4.013236,16.730657,184.879000,188.495000,0.000000,1.056615,-4.013236, 
7.272917,-4.090158,16.717450,184.808000,188.420000,0.000000,1.056615,-4.090158, 
7.273333,-4.166551,16.703502,184.737000,188.350000,0.000000,1.056615,-4.166551, 
7.273750,-4.243050,16.689344,184.662000,188.279000,0.000000,1.056615,-4.243050, 
7.274167,-4.318809,16.676453,184.591000,188.208000,0.000000,1.056615,-4.318809, 
7.274583,-4.394463,16.662823,184.520000,188.137000,0.000000,1.056615,-4.394463, 
7.275000,-4.469694,16.649404,184.445000,188.070000,0.000000,1.056615,-4.469694, 
7.275417,-4.545031,16.636090,184.375000,188.000000,0.000000,1.056615,-4.545031, 
7.275833,-4.619733,16.622037,184.304000,187.929000,0.000000,1.056615,-4.619733, 
7.276250,-4.694330,16.609147,184.229000,187.854000,0.000000,1.056615,-4.694330, 
7.276667,-4.768505,16.595939,184.158000,187.783000,0.000000,1.056615,-4.768505, 
7.277083,-4.842256,16.582731,184.083000,187.708000,0.000000,1.056615,-4.842256, 
7.277500,-4.916008,16.569312,184.012000,187.637000,0.000000,1.056615,-4.916008, 
7.277917,-4.989443,16.555999,183.941000,187.566000,0.000000,1.056615,-4.989443, 
7.278333,-5.062349,16.542369,183.866000,187.495000,0.000000,1.056615,-5.062349, 
7.278750,-5.135256,16.529267,183.795000,187.425000,0.000000,1.056615,-5.135256, 
7.279167,-5.207528,16.515848,183.725000,187.350000,0.000000,1.056615,-5.207528, 
7.279583,-5.279695,16.502746,183.650000,187.279000,0.000000,1.056615,-5.279695, 
7.280000,-5.351545,16.489327,183.579000,187.204000,0.000000,1.056615,-5.351545, 
7.280417,-5.423078,16.476541,183.508000,187.133000,0.000000,1.056615,-5.423078, 
7.280833,-5.494294,16.463122,183.433000,187.062000,0.000000,1.056615,-5.494294, 
7.281250,-5.565404,16.450337,183.362000,186.991000,0.000000,1.056615,-5.565404, 
7.281667,-5.635986,16.436813,183.287000,186.916000,0.000000,1.056615,-5.635986, 
7.282083,-5.706673,16.424239,183.216000,186.845000,0.000000,1.056615,-5.706673, 
7.282500,-5.776516,16.410397,183.145000,186.775000,0.000000,1.056615,-5.776516, 
7.282917,-5.846569,16.397084,183.070000,186.704000,0.000000,1.056615,-5.846569, 
7.283333,-5.915989,16.384722,183.000000,186.633000,0.000000,1.056615,-5.915989, 
7.283750,-5.985303,16.371514,182.929000,186.562000,0.000000,1.056615,-5.985303, 
7.284167,-6.054405,16.357567,182.854000,186.487000,0.000000,1.056615,-6.054405, 
7.284583,-6.123297,16.344993,182.783000,186.416000,0.000000,1.056615,-6.123297, 
7.285000,-6.191765,16.331680,182.712000,186.341000,0.000000,1.056615,-6.191765, 
7.285417,-6.260023,16.319423,182.637000,186.270000,0.000000,1.056615,-6.260023, 
7.285833,-6.327752,16.305792,182.566000,186.195000,0.000000,1.056615,-6.327752, 
7.286250,-6.395270,16.293536,182.491000,186.125000,0.000000,1.056615,-6.395270, 
7.286667,-6.462682,16.280434,182.420000,186.054000,0.000000,1.056615,-6.462682, 
7.287083,-6.529882,16.268071,182.350000,185.983000,0.000000,1.056615,-6.529882, 
7.287500,-6.596660,16.255075,182.275000,185.912000,0.000000,1.056615,-6.596660, 
7.287917,-6.663439,16.241550,182.204000,185.837000,0.000000,1.056615,-6.663439, 
7.288333,-6.729900,16.229399,182.133000,185.766000,0.000000,1.056615,-6.729900, 
7.288750,-6.795727,16.217142,182.058000,185.695000,0.000000,1.056615,-6.795727, 
7.289167,-6.861660,16.204146,181.987000,185.625000,0.000000,1.056615,-6.861660, 
7.289583,-6.927064,16.191572,181.916000,185.550000,0.000000,1.056615,-6.927064, 
7.290000,-6.992363,16.178787,181.841000,185.479000,0.000000,1.056615,-6.992363, 
7.290417,-7.057662,16.165580,181.770000,185.408000,0.000000,1.056615,-7.057662, 
7.290833,-7.122221,16.153323,181.695000,185.337000,0.000000,1.056615,-7.122221, 
7.291250,-7.186569,16.140960,181.625000,185.262000,0.000000,1.056615,-7.186569, 
7.291667,-7.250917,16.128281,181.554000,185.191000,0.000000,1.056615,-7.250917, 
7.292083,-7.314631,16.115602,181.479000,185.120000,0.000000,1.056615,-7.314631, 
7.292500,-7.378661,16.102922,181.408000,185.050000,0.000000,1.056615,-7.378661, 
7.292917,-7.442164,16.089926,181.337000,184.979000,0.000000,1.056615,-7.442164, 
7.293333,-7.505138,16.077881,181.262000,184.908000,0.000000,1.056615,-7.505138, 
7.293750,-7.568113,16.064990,181.191000,184.837000,0.000000,1.056615,-7.568113, 
7.294167,-7.630875,16.052416,181.120000,184.762000,0.000000,1.056615,-7.630875, 
7.294583,-7.693321,16.040476,181.045000,184.691000,0.000000,1.056615,-7.693321, 
7.295000,-7.755345,16.028220,180.975000,184.620000,0.000000,1.056615,-7.755345, 
7.295417,-7.817368,16.014801,180.900000,184.545000,0.000000,1.056615,-7.817368, 
7.295833,-7.879180,16.002861,180.829000,184.470000,0.000000,1.056615,-7.879180, 
7.296250,-7.940252,15.990393,180.758000,184.404000,0.000000,1.056615,-7.940252, 
7.296667,-8.001430,15.978453,180.683000,184.333000,0.000000,1.056615,-8.001430, 
7.297083,-8.062080,15.965140,180.612000,184.262000,0.000000,1.056615,-8.062080, 
7.297500,-8.123047,15.952143,180.541000,184.191000,0.000000,1.056615,-8.123047, 
7.297917,-8.183485,15.940626,180.466000,184.120000,0.000000,1.056615,-8.183485, 
7.298333,-8.243712,15.929109,180.395000,184.050000,0.000000,1.056615,-8.243712, 
7.298750,-8.303622,15.916747,180.325000,183.975000,0.000000,1.056615,-8.303622, 
7.299167,-8.363321,15.903433,180.250000,183.904000,0.000000,1.056615,-8.363321, 
7.299583,-8.422703,15.891282,180.179000,183.833000,0.000000,1.056615,-8.422703, 
7.300000,-8.482085,15.878709,180.104000,183.762000,0.000000,1.056615,-8.482085, 
7.300417,-8.541150,15.866557,180.033000,183.687000,0.000000,1.056615,-8.541150, 
7.300833,-8.599686,15.854829,179.962000,183.616000,0.000000,1.056615,-8.599686, 
7.301250,-8.658434,15.842572,179.887000,183.545000,0.000000,1.056615,-8.658434, 
7.301667,-8.716653,15.829576,179.816000,183.475000,0.000000,1.056615,-8.716653, 
7.302083,-8.774661,15.817636,179.745000,183.400000,0.000000,1.056615,-8.774661, 
7.302500,-8.832353,15.805696,179.670000,183.329000,0.000000,1.056615,-8.832353, 
7.302917,-8.889727,15.793545,179.600000,183.258000,0.000000,1.056615,-8.889727, 
7.303333,-8.947101,15.781289,179.529000,183.187000,0.000000,1.056615,-8.947101, 
7.303750,-9.004370,15.769243,179.454000,183.116000,0.000000,1.056615,-9.004370, 
7.304167,-9.061004,15.756881,179.383000,183.045000,0.000000,1.056615,-9.061004, 
7.304583,-9.117533,15.744201,179.308000,182.975000,0.000000,1.056615,-9.117533, 
7.305000,-9.174168,15.731522,179.237000,182.900000,0.000000,1.056615,-9.174168, 
7.305417,-9.230485,15.719794,179.166000,182.825000,0.000000,1.056615,-9.230485, 
7.305833,-9.286380,15.707537,179.091000,182.754000,0.000000,1.056615,-9.286380, 
7.306250,-9.341853,15.695491,179.020000,182.683000,0.000000,1.056615,-9.341853, 
7.306667,-9.397536,15.683340,178.950000,182.608000,0.000000,1.056615,-9.397536, 
7.307083,-9.452797,15.671401,178.875000,182.537000,0.000000,1.056615,-9.452797, 
7.307500,-9.507635,15.659038,178.804000,182.466000,0.000000,1.056615,-9.507635, 
7.307917,-9.562474,15.646253,178.733000,182.395000,0.000000,1.056615,-9.562474, 
7.308333,-9.616995,15.634525,178.658000,182.329000,0.000000,1.056615,-9.616995, 
7.308750,-9.671517,15.622691,178.587000,182.258000,0.000000,1.056615,-9.671517, 
7.309167,-9.725827,15.610540,178.512000,182.187000,0.000000,1.056615,-9.725827, 
7.309583,-9.779397,15.598283,178.441000,182.116000,0.000000,1.056615,-9.779397, 
7.310000,-9.832967,15.586132,178.370000,182.045000,0.000000,1.056615,-9.832967, 
7.310417,-9.886643,15.573664,178.295000,181.970000,0.000000,1.056615,-9.886643, 
7.310833,-9.940002,15.562358,178.225000,181.900000,0.000000,1.056615,-9.940002, 
7.311250,-9.993045,15.549784,178.154000,181.829000,0.000000,1.056615,-9.993045, 
7.311667,-10.046192,15.537422,178.079000,181.754000,0.000000,1.056615,-10.046192, 
7.312083,-10.098706,15.525376,178.008000,181.683000,0.000000,1.056615,-10.098706, 
7.312500,-10.151114,15.513648,177.937000,181.608000,0.000000,1.056615,-10.151114, 
7.312917,-10.203100,15.502131,177.862000,181.541000,0.000000,1.056615,-10.203100, 
7.313333,-10.255296,15.490297,177.791000,181.470000,0.000000,1.056615,-10.255296, 
7.313750,-10.307388,15.476983,177.716000,181.400000,0.000000,1.056615,-10.307388, 
7.314167,-10.358950,15.465783,177.645000,181.325000,0.000000,1.056615,-10.358950, 
7.314583,-10.410302,15.452893,177.575000,181.254000,0.000000,1.056615,-10.410302, 
7.315000,-10.461336,15.440742,177.500000,181.183000,0.000000,1.056615,-10.461336, 
7.315417,-10.512582,15.429541,177.429000,181.108000,0.000000,1.056615,-10.512582, 
7.315833,-10.563300,15.417073,177.358000,181.037000,0.000000,1.056615,-10.563300, 
7.316250,-10.613912,15.405028,177.283000,180.966000,0.000000,1.056615,-10.613912, 
7.316667,-10.664101,15.392877,177.212000,180.891000,0.000000,1.056615,-10.664101, 
7.317083,-10.714290,15.381043,177.141000,180.820000,0.000000,1.056615,-10.714290, 
7.317500,-10.764268,15.368152,177.066000,180.750000,0.000000,1.056615,-10.764268, 
7.317917,-10.814035,15.356001,176.995000,180.683000,0.000000,1.056615,-10.814035, 
7.318333,-10.863696,15.344061,176.920000,180.612000,0.000000,1.056615,-10.863696, 
7.318750,-10.913145,15.332861,176.850000,180.541000,0.000000,1.056615,-10.913145, 
7.319167,-10.961961,15.320816,176.779000,180.466000,0.000000,1.056615,-10.961961, 
7.319583,-11.011199,15.308982,176.704000,180.395000,0.000000,1.056615,-11.011199, 
7.320000,-11.059909,15.297359,176.633000,180.329000,0.000000,1.056615,-11.059909, 
7.320417,-11.108196,15.284574,176.562000,180.254000,0.000000,1.056615,-11.108196, 
7.320833,-11.156801,15.272528,176.487000,180.183000,0.000000,1.056615,-11.156801, 
7.321250,-11.204877,15.261751,176.416000,180.108000,0.000000,1.056615,-11.204877, 
7.321667,-11.252636,15.248860,176.345000,180.037000,0.000000,1.056615,-11.252636, 
7.322083,-11.300606,15.236286,176.270000,179.966000,0.000000,1.056615,-11.300606, 
7.322500,-11.348576,15.224769,176.200000,179.895000,0.000000,1.056615,-11.348576, 
7.322917,-11.395807,15.213569,176.125000,179.820000,0.000000,1.056615,-11.395807, 
7.323333,-11.442932,15.201524,176.054000,179.750000,0.000000,1.056615,-11.442932, 
7.323750,-11.489951,15.189478,175.983000,179.679000,0.000000,1.056615,-11.489951, 
7.324167,-11.536548,15.177433,175.908000,179.608000,0.000000,1.056615,-11.536548, 
7.324583,-11.583145,15.166127,175.837000,179.541000,0.000000,1.056615,-11.583145, 
7.325000,-11.629636,15.153765,175.766000,179.470000,0.000000,1.056615,-11.629636, 
7.325417,-11.675599,15.142036,175.691000,179.400000,0.000000,1.056615,-11.675599, 
7.325833,-11.721561,15.130308,175.620000,179.325000,0.000000,1.056615,-11.721561, 
7.326250,-11.767947,15.118051,175.550000,179.254000,0.000000,1.056615,-11.767947, 
7.326667,-11.813276,15.106534,175.475000,179.183000,0.000000,1.056615,-11.813276, 
7.327083,-11.858921,15.094489,175.404000,179.108000,0.000000,1.056615,-11.858921, 
7.327500,-11.904145,15.083289,175.329000,179.037000,0.000000,1.056615,-11.904145, 
7.327917,-11.949685,15.071138,175.258000,178.962000,0.000000,1.056615,-11.949685, 
7.328333,-11.994168,15.059303,175.187000,178.891000,0.000000,1.056615,-11.994168, 
7.328750,-12.039074,15.047152,175.112000,178.820000,0.000000,1.056615,-12.039074, 
7.329167,-12.083980,15.035741,175.041000,178.750000,0.000000,1.056615,-12.083980, 
7.329583,-12.128358,15.024224,174.970000,178.675000,0.000000,1.056615,-12.128358, 
7.330000,-12.172525,15.013341,174.895000,178.604000,0.000000,1.056615,-12.172525, 
7.330417,-12.216797,15.001295,174.825000,178.533000,0.000000,1.056615,-12.216797, 
7.330833,-12.260752,14.989461,174.754000,178.462000,0.000000,1.056615,-12.260752, 
7.331250,-12.304602,14.977310,174.679000,178.391000,0.000000,1.056615,-12.304602, 
7.331667,-12.347606,14.965582,174.608000,178.320000,0.000000,1.056615,-12.347606, 
7.332083,-12.391244,14.954487,174.533000,178.245000,0.000000,1.056615,-12.391244, 
7.332500,-12.434354,14.942547,174.462000,178.179000,0.000000,1.056615,-12.434354, 
7.332917,-12.477358,14.930502,174.391000,178.108000,0.000000,1.056615,-12.477358, 
7.333333,-12.520257,14.919302,174.316000,178.037000,0.000000,1.056615,-12.520257, 
7.333750,-12.562944,14.907362,174.245000,177.966000,0.000000,1.056615,-12.562944, 
7.334167,-12.605314,14.895000,174.175000,177.891000,0.000000,1.056615,-12.605314, 
7.334583,-12.647473,14.883060,174.100000,177.820000,0.000000,1.056615,-12.647473, 
7.335000,-12.689738,14.871754,174.029000,177.750000,0.000000,1.056615,-12.689738, 
7.335417,-12.731791,14.860237,173.958000,177.675000,0.000000,1.056615,-12.731791, 
7.335833,-12.773422,14.848403,173.883000,177.604000,0.000000,1.056615,-12.773422, 
7.336250,-12.814947,14.836358,173.812000,177.533000,0.000000,1.056615,-12.814947, 
7.336667,-12.856578,14.825052,173.737000,177.458000,0.000000,1.056615,-12.856578, 
7.337083,-12.897574,14.813323,173.666000,177.387000,0.000000,1.056615,-12.897574, 
7.337500,-12.938677,14.800750,173.595000,177.316000,0.000000,1.056615,-12.938677, 
7.337917,-12.980096,14.789127,173.520000,177.245000,0.000000,1.056615,-12.980096, 
7.338333,-13.020881,14.778032,173.450000,177.179000,0.000000,1.056615,-13.020881, 
7.338750,-13.061244,14.765881,173.379000,177.104000,0.000000,1.056615,-13.061244, 
7.339167,-13.101290,14.753942,173.304000,177.033000,0.000000,1.056615,-13.101290, 
7.339583,-13.141864,14.742847,173.233000,176.962000,0.000000,1.056615,-13.141864, 
7.340000,-13.182121,14.729956,173.162000,176.891000,0.000000,1.056615,-13.182121, 
7.340417,-13.222272,14.718017,173.087000,176.820000,0.000000,1.056615,-13.222272, 
7.340833,-13.262001,14.707556,173.016000,176.750000,0.000000,1.056615,-13.262001, 
7.341250,-13.301835,14.694560,172.941000,176.679000,0.000000,1.056615,-13.301835, 
7.341667,-13.341247,14.682831,172.870000,176.604000,0.000000,1.056615,-13.341247, 
7.342083,-13.380342,14.670575,172.800000,176.533000,0.000000,1.056615,-13.380342, 
7.342500,-13.419648,14.658635,172.725000,176.458000,0.000000,1.056615,-13.419648, 
7.342917,-13.458426,14.646273,172.654000,176.387000,0.000000,1.056615,-13.458426, 
7.343333,-13.497520,14.635706,172.583000,176.316000,0.000000,1.056615,-13.497520, 
7.343750,-13.536509,14.623661,172.508000,176.245000,0.000000,1.056615,-13.536509, 
7.344167,-13.574759,14.611721,172.437000,176.175000,0.000000,1.056615,-13.574759, 
7.344583,-13.613325,14.599464,172.366000,176.104000,0.000000,1.056615,-13.613325, 
7.345000,-13.651047,14.587102,172.291000,176.033000,0.000000,1.056615,-13.651047, 
7.345417,-13.689402,14.575162,172.220000,175.958000,0.000000,1.056615,-13.689402, 
7.345833,-13.727546,14.563540,172.145000,175.887000,0.000000,1.056615,-13.727546, 
7.346250,-13.764950,14.551388,172.075000,175.816000,0.000000,1.056615,-13.764950, 
7.346667,-13.802565,14.539132,172.004000,175.745000,0.000000,1.056615,-13.802565, 
7.347083,-13.839335,14.526875,171.929000,175.675000,0.000000,1.056615,-13.839335, 
7.347500,-13.876634,14.514301,171.858000,175.600000,0.000000,1.056615,-13.876634, 
7.347917,-13.913615,14.502995,171.787000,175.529000,0.000000,1.056615,-13.913615, 
7.348333,-13.950808,14.491056,171.712000,175.458000,0.000000,1.056615,-13.950808, 
7.348750,-13.987684,14.478905,171.641000,175.387000,0.000000,1.056615,-13.987684, 
7.349167,-14.024032,14.466542,171.570000,175.316000,0.000000,1.056615,-14.024032, 
7.349583,-14.059957,14.454602,171.495000,175.241000,0.000000,1.056615,-14.059957, 
7.350000,-14.096304,14.443508,171.425000,175.170000,0.000000,1.056615,-14.096304, 
7.350417,-14.132441,14.430723,171.350000,175.100000,0.000000,1.056615,-14.132441, 
7.350833,-14.168471,14.418361,171.279000,175.029000,0.000000,1.056615,-14.168471, 
7.351250,-14.203973,14.406738,171.208000,174.958000,0.000000,1.056615,-14.203973, 
7.351667,-14.239687,14.394692,171.133000,174.887000,0.000000,1.056615,-14.239687, 
7.352083,-14.275084,14.382647,171.062000,174.816000,0.000000,1.056615,-14.275084, 
7.352500,-14.310269,14.370390,170.991000,174.745000,0.000000,1.056615,-14.310269, 
7.352917,-14.345454,14.358028,170.916000,174.670000,0.000000,1.056615,-14.345454, 
7.353333,-14.380745,14.346405,170.845000,174.600000,0.000000,1.056615,-14.380745, 
7.353750,-14.415296,14.333831,170.775000,174.529000,0.000000,1.056615,-14.415296, 
7.354167,-14.450270,14.321575,170.700000,174.458000,0.000000,1.056615,-14.450270, 
7.354583,-14.484716,14.309424,170.629000,174.387000,0.000000,1.056615,-14.484716, 
7.355000,-14.518950,14.297378,170.558000,174.316000,0.000000,1.056615,-14.518950, 
7.355417,-14.553607,14.285861,170.483000,174.241000,0.000000,1.056615,-14.553607, 
7.355833,-14.587842,14.274450,170.412000,174.170000,0.000000,1.056615,-14.587842, 
7.356250,-14.621759,14.261665,170.337000,174.100000,0.000000,1.056615,-14.621759, 
7.356667,-14.655676,14.248985,170.266000,174.025000,0.000000,1.056615,-14.655676, 
7.357083,-14.689277,14.237574,170.195000,173.958000,0.000000,1.056615,-14.689277, 
7.357500,-14.722771,14.225000,170.120000,173.883000,0.000000,1.056615,-14.722771, 
7.357917,-14.756266,14.213694,170.050000,173.812000,0.000000,1.056615,-14.756266, 
7.358333,-14.789550,14.201226,169.979000,173.741000,0.000000,1.056615,-14.789550, 
7.358750,-14.822305,14.189181,169.904000,173.666000,0.000000,1.056615,-14.822305, 
7.359167,-14.855588,14.177347,169.833000,173.595000,0.000000,1.056615,-14.855588, 
7.359583,-14.888554,14.164984,169.758000,173.525000,0.000000,1.056615,-14.888554, 
7.360000,-14.921098,14.152939,169.687000,173.454000,0.000000,1.056615,-14.921098, 
7.360417,-14.953642,14.141316,169.616000,173.383000,0.000000,1.056615,-14.953642, 
7.360833,-14.986608,14.129376,169.541000,173.312000,0.000000,1.056615,-14.986608, 
7.361250,-15.018624,14.117542,169.470000,173.241000,0.000000,1.056615,-15.018624, 
7.361667,-15.050639,14.105285,169.400000,173.170000,0.000000,1.056615,-15.050639, 
7.362083,-15.082549,14.093451,169.325000,173.100000,0.000000,1.056615,-15.082549, 
7.362500,-15.114142,14.081406,169.254000,173.029000,0.000000,1.056615,-15.114142, 
7.362917,-15.145946,14.069783,169.183000,172.954000,0.000000,1.056615,-15.145946, 
7.363333,-15.177539,14.057949,169.108000,172.883000,0.000000,1.056615,-15.177539, 
7.363750,-15.208920,14.046326,169.037000,172.816000,0.000000,1.056615,-15.208920, 
7.364167,-15.240619,14.033647,168.966000,172.741000,0.000000,1.056615,-15.240619, 
7.364583,-15.271789,14.021496,168.891000,172.670000,0.000000,1.056615,-15.271789, 
7.365000,-15.302642,14.010190,168.820000,172.600000,0.000000,1.056615,-15.302642, 
7.365417,-15.333812,13.998250,168.745000,172.525000,0.000000,1.056615,-15.333812, 
7.365833,-15.364137,13.986205,168.675000,172.454000,0.000000,1.056615,-15.364137, 
7.366250,-15.395201,13.974160,168.604000,172.383000,0.000000,1.056615,-15.395201, 
7.366667,-15.425738,13.962431,168.529000,172.312000,0.000000,1.056615,-15.425738, 
7.367083,-15.456168,13.950174,168.458000,172.241000,0.000000,1.056615,-15.456168, 
7.367500,-15.486493,13.938446,168.387000,172.170000,0.000000,1.056615,-15.486493, 
7.367917,-15.516501,13.926189,168.312000,172.095000,0.000000,1.056615,-15.516501, 
7.368333,-15.546403,13.914883,168.241000,172.020000,0.000000,1.056615,-15.546403, 
7.368750,-15.576622,13.902415,168.170000,171.950000,0.000000,1.056615,-15.576622, 
7.369167,-15.606102,13.890159,168.095000,171.879000,0.000000,1.056615,-15.606102, 
7.369583,-15.635793,13.878853,168.025000,171.812000,0.000000,1.056615,-15.635793, 
7.370000,-15.665272,13.866596,167.950000,171.737000,0.000000,1.056615,-15.665272, 
7.370417,-15.694857,13.854339,167.879000,171.666000,0.000000,1.056615,-15.694857, 
7.370833,-15.724020,13.842822,167.808000,171.591000,0.000000,1.056615,-15.724020, 
7.371250,-15.753500,13.831622,167.733000,171.520000,0.000000,1.056615,-15.753500, 
7.371667,-15.782451,13.819999,167.662000,171.450000,0.000000,1.056615,-15.782451, 
